21048
(1636, 432746.64773646113, 4531087.771084723)
(1637, 433786.13724120415, 4531166.054516733)
(1638, 434388.1497917465, 4530956.502419299)
(1639, 434803.50330946036, 4529841.965547033)
(1640, 434809.9023552421, 4529546.823027719)
(1641, 434823.48121494637, 4528901.688716306)
(1642, 435678.1124272249, 4528380.500167091)
(1643, 436376.71767996403, 4528916.42232252)
(1644, 436991.4660928988, 4528886.160738246)
(1645, 437214.14567151864, 4529309.899718136)
(1646, 438160.64248350164, 4528922.882378562)
(1647, 439017.8152664215, 4529394.219845877)
(1648, 439636.57783293066, 4529313.410556207)
(1649, 440281.5958919638, 4529540.177904759)
(1650, 441058.9738781685, 4529369.16904268)
(1651, 441833.96921823954, 4530598.395393572)
(1652, 444033.59322993446, 4532544.995433204)
(1653, 444379.5088243688, 4533360.226692972)
(1654, 445034.0694400551, 4533816.911220336)
(1655, 445200.03505834274, 4533849.532860745)
(1656, 445662.35158912675, 4533940.133766909)
(1657, 411337.20184001414, 4531007.465636761)
(1658, 412021.4375402072, 4531058.99083212)
(1659, 413038.6990574915, 4530753.353550429)
(1660, 415789.05438521923, 4528770.571853846)
(1661, 613241.1900717301, 4527911.360781153)
(1662, 410095.5006789966, 4527859.138012501)
(1663, 410171.64513790037, 4527042.052406032)
(1664, 612139.6280906631, 4527133.6912318915)
(1665, 609610.2496102911, 4526717.020648005)
(1666, 611209.7072340987, 4526728.312033251)
(1667, 611670.3819110275, 4527042.291768445)
(1668, 456284.7339547881, 4525158.3067406)
(1669, 456822.50517515757, 4526196.53963165)
(1670, 457672.8891418613, 4527100.350796999)
(1671, 458686.8831101986, 4527176.303193469)
(1672, 460274.5013702749, 4526734.855445182)
(1673, 460680.20942612586, 4526765.206912012)
(1674, 461318.0302873623, 4527780.359333758)
(1675, 462796.7487793303, 4528807.258193813)
(1676, 463858.56945934304, 4529268.663189453)
(1677, 465332.6169727102, 4530677.189184947)
(1678, 466763.5490046892, 4532468.301563453)
(1679, 467127.7955133201, 4532924.0309454715)
(1680, 467957.09886890365, 4533418.812190453)
(1681, 447546.0152424868, 4532273.558029374)
(1682, 447989.8158341691, 4530448.547384621)
(1683, 449190.7182842245, 4527687.573500329)
(1684, 451409.9744088237, 4527318.9218060095)
(1685, 452414.8392367642, 4527877.755626978)
(1686, 453397.2899634636, 4527340.393350126)
(1687, 455909.10804032325, 4525442.623194115)
(1688, 643346.5811062034, 4543879.994651502)
(1689, 643653.263770856, 4542145.582152992)
(1690, 644497.3487740327, 4541061.55204832)
(1691, 644831.6340661007, 4539634.913289755)
(1692, 645919.9600874295, 4538365.158752585)
(1693, 646502.6042062507, 4536676.5298725795)
(1694, 647230.0704976476, 4536144.08999776)
(1695, 647783.8916315655, 4534504.169881872)
(1696, 648620.96687208, 4533521.705318509)
(1697, 648862.9720850869, 4533024.044923221)
(1698, 649159.9868089254, 4532415.333934861)
(1699, 652633.4659024731, 4529563.679565399)
(1700, 653835.62920804, 4529167.971507289)
(1701, 654486.8744704319, 4527942.339317937)
(1702, 655558.1610722465, 4526544.2361989785)
(1703, 655631.883232835, 4526218.705544967)
(1704, 410227.9686985537, 4526443.266386144)
(1705, 410030.31054616976, 4525098.036221394)
(1706, 711715.3227842482, 4547040.845828281)
(1707, 711586.3836827164, 4543211.235650651)
(1708, 709910.0346702237, 4535670.736156163)
(1709, 709877.02058251, 4535522.67925549)
(1710, 710373.7045128848, 4533954.603329675)
(1711, 711554.5461683603, 4531748.267725057)
(1712, 714135.003389865, 4527625.633270756)
(1713, 694123.5981222912, 4529843.325191475)
(1714, 695994.2023401116, 4529011.831377697)
(1715, 696618.3611590586, 4528496.955946721)
(1716, 697662.9333839315, 4528165.927285323)
(1717, 701457.580872716, 4524036.710795933)
(1718, 702445.7166885721, 4523777.651502677)
(1719, 703843.7093974923, 4522784.507482447)
(1720, 705819.3613346649, 4522265.883070734)
(1721, 706681.7800883283, 4522328.520489439)
(1722, 707436.9628992267, 4522816.348841689)
(1723, 708560.180329842, 4524196.639987546)
(1724, 710901.9563623671, 4525309.303570235)
(1725, 713416.3431363902, 4527110.555086412)
(1726, 561777.0539664497, 4569775.333604261)
(1727, 562446.7591496252, 4568653.6023260765)
(1728, 562620.3817250459, 4567342.679827936)
(1729, 562025.8344139862, 4566076.250137867)
(1730, 560624.8315398245, 4564342.929923317)
(1731, 559629.8427405033, 4561595.800063491)
(1732, 558923.5286682792, 4560658.364349056)
(1733, 558655.1116494164, 4560301.709291173)
(1734, 558166.4947999107, 4557948.145538603)
(1735, 557115.2653430823, 4557004.719443957)
(1736, 555288.6610585016, 4552057.619153677)
(1737, 554113.6357525584, 4551054.103647467)
(1738, 552970.7033012593, 4548402.620604128)
(1739, 552787.2951847933, 4547976.986167792)
(1740, 551361.5275428633, 4546573.1374350125)
(1741, 548194.7715570456, 4539770.22280051)
(1742, 547336.8895843525, 4537593.858376298)
(1743, 547065.3420118875, 4536097.193644388)
(1744, 547068.1690917216, 4535957.8888130495)
(1745, 547082.4871144543, 4534825.524847061)
(1746, 547343.2055456695, 4533724.940197656)
(1747, 550386.642673444, 4530844.682084815)
(1748, 551824.2267449466, 4530034.817964892)
(1749, 552392.7512525122, 4529236.760931395)
(1750, 552653.708976083, 4527779.671532738)
(1751, 552972.9580770042, 4526912.052038595)
(1752, 553778.2660038229, 4525673.746181449)
(1753, 554506.4919297204, 4524992.58006523)
(1754, 555970.579692726, 4523621.302388673)
(1755, 556807.1166300126, 4521952.376016968)
(1756, 557520.3323030516, 4519892.588411963)
(1757, 557771.9862139131, 4518562.272635039)
(1758, 713765.1970638377, 4549023.513164876)
(1759, 715980.7594811304, 4547656.5903117675)
(1760, 717066.8344102785, 4547455.548435499)
(1761, 717897.0268670063, 4547617.983295329)
(1762, 719728.4808947861, 4549788.861336676)
(1763, 722531.2032793318, 4550527.171088451)
(1764, 723407.2217162554, 4550056.2093466045)
(1765, 724903.0338457897, 4549550.899579226)
(1766, 726074.8838263232, 4549154.897115438)
(1767, 727274.7450367118, 4549140.356099785)
(1768, 729408.8150064191, 4550670.792507997)
(1769, 731232.1501681464, 4551185.166284518)
(1770, 734906.5382433807, 4548013.443420767)
(1771, 736640.7750923847, 4546967.695926831)
(1772, 736781.0689942373, 4546977.784292149)
(1773, 737249.9701801611, 4547011.620531781)
(1774, 738822.2737680856, 4547838.939413893)
(1775, 744223.3407109814, 4546880.654159808)
(1776, 744573.4578837123, 4546626.004189864)
(1777, 744461.2318559245, 4545369.783323116)
(1778, 744899.2333500583, 4544255.187330425)
(1779, 744415.7956285735, 4543532.242127845)
(1780, 743379.5382454431, 4543049.63296613)
(1781, 743030.5305182483, 4542591.127715721)
(1782, 743009.530855841, 4541826.380612498)
(1783, 743589.1232433255, 4540160.97872882)
(1784, 743572.7449431675, 4538988.125308155)
(1785, 743162.417490319, 4537964.95627661)
(1786, 741373.4065280982, 4536256.220196311)
(1787, 740971.8388620534, 4535462.90850425)
(1788, 740842.8526820469, 4534078.1286543235)
(1789, 741138.9290951327, 4531756.296830451)
(1790, 740758.99279177, 4531372.527328108)
(1791, 740379.7829644597, 4531319.351366043)
(1792, 738461.363487724, 4531292.226115439)
(1793, 732506.8594875259, 4531206.996773674)
(1794, 732350.0992216388, 4530915.428956739)
(1795, 732290.774018992, 4527855.202559137)
(1796, 729768.6319608875, 4527824.966105437)
(1797, 729254.4090623325, 4527532.907221389)
(1798, 729301.4723689877, 4526018.859104914)
(1799, 729445.4560484568, 4521384.2482201895)
(1800, 723241.880243506, 4521137.759222777)
(1801, 714761.660678622, 4527983.43271075)
(1802, 715061.8878312019, 4528412.653072599)
(1803, 715415.636608133, 4528463.650920112)
(1804, 716096.5246019433, 4528920.6094058715)
(1805, 722663.5201973629, 4529091.960062133)
(1806, 722867.668544292, 4528725.080869788)
(1807, 723092.3073273189, 4524168.504377653)
(1808, 715363.3319945134, 4526728.463347582)
(1809, 716663.0587825096, 4526389.724548668)
(1810, 720752.5639552587, 4523452.987558659)
(1811, 410729.82204799604, 4523502.534331876)
(1812, 410923.57708822645, 4521276.686411697)
(1813, 410430.0098429293, 4520043.057029305)
(1814, 409887.8657306576, 4519798.509164595)
(1815, 409514.1651530382, 4519337.545469931)
(1816, 407269.19962656667, 4517667.001868989)
(1817, 406115.7109154443, 4517457.060880788)
(1818, 723795.2483785729, 4520541.087768672)
(1819, 724926.296227287, 4518662.7218051655)
(1820, 557264.7227647307, 4517837.513829926)
(1821, 557401.0322716681, 4517033.167209564)
(1822, 558000.2218872678, 4515473.8831646005)
(1823, 558240.068391266, 4515338.998480924)
(1824, 558331.3381171034, 4514785.760395747)
(1825, 558003.7303991789, 4514444.817236235)
(1826, 405357.5909899858, 4517319.391508831)
(1827, 403311.5956401597, 4516401.343990301)
(1828, 402274.9063882588, 4515610.678303565)
(1829, 401357.12660402746, 4514329.375437941)
(1830, 690453.4885997528, 4531918.660652417)
(1831, 690013.115735463, 4530969.870962296)
(1832, 689343.9763759535, 4527203.35963266)
(1833, 689647.0052369956, 4525850.371094504)
(1834, 690446.4176560176, 4523973.715444216)
(1835, 692554.3153119578, 4519900.239122574)
(1836, 692687.0471004366, 4519108.708330905)
(1837, 692460.7902065463, 4517678.370738563)
(1838, 692512.9969683392, 4516613.120228088)
(1839, 692989.6470637152, 4515680.018450701)
(1840, 693706.718154423, 4513542.969690654)
(1841, 495685.99390556343, 4510917.6350446)
(1842, 496376.80118975503, 4511612.598728914)
(1843, 496707.6515547605, 4512654.891145037)
(1844, 496797.0449084986, 4513857.924944034)
(1845, 496452.3770542792, 4516072.30634968)
(1846, 495604.7328787119, 4518223.054219103)
(1847, 495804.0325578475, 4520325.394679437)
(1848, 496924.6653872842, 4522037.672744568)
(1849, 497086.2643766878, 4523984.332877566)
(1850, 497269.56769427273, 4524252.677598877)
(1851, 458798.2435241349, 4523646.078981789)
(1852, 459215.0297156292, 4523193.615297779)
(1853, 459314.2494010827, 4522539.215000802)
(1854, 459217.69104119786, 4520775.569558786)
(1855, 459958.3701593288, 4519049.197214484)
(1856, 462155.8514002257, 4516592.1963055255)
(1857, 464426.3821075033, 4515896.1162115)
(1858, 464860.347163844, 4515928.787949649)
(1859, 465034.2024168956, 4515941.951294649)
(1860, 466020.67086265516, 4516728.400104909)
(1861, 466541.59339108306, 4516919.956862824)
(1862, 468285.074471408, 4516795.383607137)
(1863, 469427.1711378142, 4517186.539746769)
(1864, 470427.50683835236, 4517108.318740096)
(1865, 472042.37118725845, 4515625.416687074)
(1866, 472936.4288466719, 4515259.654050661)
(1867, 474323.623936277, 4515465.17990081)
(1868, 475105.352095382, 4514199.695271878)
(1869, 476406.2001426588, 4513508.193651175)
(1870, 476663.0175735561, 4513084.334531653)
(1871, 477394.6753399157, 4511876.5383160245)
(1872, 479309.52445559745, 4510823.270431318)
(1873, 479982.8792986307, 4510669.898332804)
(1874, 482088.92213732726, 4511132.396639459)
(1875, 482876.6173827203, 4511165.612109869)
(1876, 483655.3867599338, 4510638.354322193)
(1877, 484650.5752974387, 4510967.465671006)
(1878, 487473.37784408557, 4512755.888674067)
(1879, 488530.80567888793, 4513678.073113404)
(1880, 488717.7215154373, 4513841.296923995)
(1881, 489881.1229773997, 4514309.612345456)
(1882, 490820.42402916524, 4514354.122122945)
(1883, 493749.0620365296, 4513707.016900718)
(1884, 494642.8154176464, 4513010.203019849)
(1885, 495098.963921338, 4512356.844610225)
(1886, 557882.429323243, 4514319.865956037)
(1887, 558332.2464622154, 4510662.411247294)
(1888, 496097.00945816876, 4509911.705548506)
(1889, 496641.7992417979, 4509443.110914248)
(1890, 498735.50668483326, 4510082.73179589)
(1891, 501795.0540817018, 4510743.429458592)
(1892, 502858.8069871121, 4511509.695912199)
(1893, 503757.09659264254, 4510405.822399649)
(1894, 504971.41726137395, 4510234.591355683)
(1895, 505772.46551566414, 4509690.583600002)
(1896, 506475.3105947975, 4508894.263206351)
(1897, 620048.6977342428, 4529592.667044498)
(1898, 621861.4101249786, 4527129.624900948)
(1899, 623612.5082741681, 4525501.67163722)
(1900, 625645.0986173649, 4522494.061785327)
(1901, 625955.8522616104, 4520683.784506156)
(1902, 626043.4559461528, 4518449.966428699)
(1903, 627459.2752763368, 4514099.325316765)
(1904, 629098.6778241915, 4512615.859725122)
(1905, 630872.8045484128, 4511346.208543299)
(1906, 631754.0724076538, 4510960.173028583)
(1907, 633268.1637742376, 4511012.675384262)
(1908, 633830.885725377, 4510646.699890169)
(1909, 634227.8547090538, 4509402.932823141)
(1910, 634485.4256583676, 4507283.6049921485)
(1911, 634234.2656820819, 4505840.0056903055)
(1912, 633503.0580535213, 4504758.558697597)
(1913, 512295.1911254319, 4503234.645439461)
(1914, 512288.195562803, 4504347.002560554)
(1915, 512645.3653536372, 4505035.271623204)
(1916, 513411.93704718136, 4505677.77662641)
(1917, 513870.2060046066, 4506373.505442924)
(1918, 515028.5254757351, 4506561.138236879)
(1919, 516063.38168668846, 4506357.9480395075)
(1920, 517186.55876969546, 4506670.833125925)
(1921, 517504.8266630108, 4507534.194699004)
(1922, 516565.02782032307, 4510569.465460619)
(1923, 516588.5024866938, 4511283.837052195)
(1924, 516818.9863017252, 4511606.161339873)
(1925, 517556.82526650856, 4511966.532015179)
(1926, 518136.2280002611, 4512060.284599632)
(1927, 518207.77114136034, 4512280.25129172)
(1928, 519421.47806938406, 4516024.572894724)
(1929, 519433.904532832, 4517908.942401755)
(1930, 530739.3292911935, 4503263.985212783)
(1931, 531055.7316467792, 4504213.733779904)
(1932, 530870.9955508476, 4506007.15162246)
(1933, 530950.8528966393, 4506649.099541187)
(1934, 505345.03840855823, 4502100.0426179515)
(1935, 505952.44739849155, 4502144.905638208)
(1936, 506938.2906110844, 4507741.236238515)
(1937, 506967.3589153133, 4507005.306020721)
(1938, 506604.684946929, 4505374.659650138)
(1939, 505849.9706939579, 4504555.152287067)
(1940, 505119.9400428367, 4504093.393211775)
(1941, 505770.38127856393, 4500744.014204884)
(1942, 507008.80087613955, 4501307.420044016)
(1943, 508462.8452299387, 4500957.497541852)
(1944, 509192.119271279, 4501088.3482338255)
(1945, 509724.9647620026, 4502476.678264365)
(1946, 510990.7484911698, 4503283.440480578)
(1947, 511567.49861942744, 4503071.744330453)
(1948, 505492.80969404144, 4501143.969680645)
(1949, 654596.194869765, 4502098.291395295)
(1950, 654665.0858925057, 4502880.585049237)
(1951, 653998.4210386402, 4503977.109428177)
(1952, 652581.2988765736, 4507666.333198068)
(1953, 651649.7281707363, 4508540.254501118)
(1954, 651065.1448956192, 4508879.157921687)
(1955, 649748.6254418337, 4508757.503817647)
(1956, 648525.6162402793, 4509787.8363247)
(1957, 647944.0332432865, 4510763.720871603)
(1958, 648060.1684101413, 4512692.317679761)
(1959, 648139.4499308179, 4514010.594859057)
(1960, 648069.2802484891, 4514973.056542234)
(1961, 647666.1359312374, 4516292.690639033)
(1962, 645823.1315401177, 4519874.4618966365)
(1963, 645328.6869724386, 4522791.284654765)
(1964, 644932.8319424222, 4523322.461343453)
(1965, 644334.5769062284, 4523482.211027041)
(1966, 644056.9718149751, 4523792.854005109)
(1967, 643495.5755936181, 4525303.71760104)
(1968, 642723.5183616085, 4526674.049363316)
(1969, 642649.8862429849, 4528018.066335273)
(1970, 642091.5050841274, 4529733.643271433)
(1971, 641133.9800067656, 4530962.056395821)
(1972, 640894.4115073042, 4532497.364464531)
(1973, 641000.9203231991, 4534516.401166957)
(1974, 640639.4768149747, 4536653.973940649)
(1975, 640922.8503762461, 4538355.235100649)
(1976, 641025.1729623275, 4538544.440293382)
(1977, 641393.955314314, 4539230.199089722)
(1978, 641824.9146509836, 4541349.604119205)
(1979, 635085.359689942, 4504324.110730608)
(1980, 635509.2808311759, 4504456.872440568)
(1981, 635696.8784953156, 4504674.174504779)
(1982, 635748.7098017973, 4506739.82378258)
(1983, 635937.9446958768, 4507288.42064764)
(1984, 636231.9648451398, 4507462.49505441)
(1985, 638454.9765696548, 4504596.270792156)
(1986, 640111.5621818915, 4503215.899080212)
(1987, 641655.4829345378, 4502667.38028871)
(1988, 642815.5099404661, 4502431.946122739)
(1989, 643777.4461510346, 4502237.053319831)
(1990, 650300.1916533074, 4501568.724554783)
(1991, 651130.8692996947, 4502418.494426822)
(1992, 652879.4655431712, 4502546.21734468)
(1993, 515013.7320745837, 4503684.21323827)
(1994, 516236.8918203364, 4503342.563223236)
(1995, 517384.2903051411, 4502308.161078475)
(1996, 519226.595804205, 4502546.807337258)
(1997, 519942.322335849, 4501836.4918675795)
(1998, 521068.46229305275, 4501767.224523902)
(1999, 521697.53654497577, 4501203.246586351)
(2000, 522317.0857797527, 4499366.078148256)
(2001, 522798.5003356257, 4499071.158069891)
(2002, 523321.21069395443, 4499237.064369188)
(2003, 523484.1698648318, 4499711.453016262)
(2004, 523635.721005316, 4500150.954183052)
(2005, 524345.897889481, 4500534.767060801)
(2006, 525249.4706996443, 4500728.819415384)
(2007, 525924.4716167778, 4501924.441726426)
(2008, 526098.4883946475, 4502675.331967168)
(2009, 526637.1459176849, 4502969.852656861)
(2010, 528177.4126697518, 4503160.5808178885)
(2011, 528997.125801188, 4503450.462117292)
(2012, 530088.390202537, 4503505.976046566)
(2013, 401024.6379979114, 4512920.09003062)
(2014, 399153.56109978573, 4510691.5573080005)
(2015, 398872.2819470072, 4509677.7009906825)
(2016, 399230.1330121848, 4504613.615902965)
(2017, 398537.51484110556, 4501964.935266668)
(2018, 398726.4779946457, 4501251.228423308)
(2019, 398966.36434630543, 4500342.872208897)
(2020, 398952.3743412825, 4498839.9820576515)
(2021, 558107.7277622235, 4497769.997482565)
(2022, 562114.958015229, 4499158.81912764)
(2023, 564535.1177027283, 4499515.5695394995)
(2024, 565763.9679178915, 4500115.4798602015)
(2025, 567640.5751674785, 4502315.288484367)
(2026, 568415.1277181699, 4502525.313620556)
(2027, 569056.6014486195, 4502471.0780991865)
(2028, 570308.369561469, 4503427.665612125)
(2029, 572265.6293231646, 4504921.849780121)
(2030, 573391.5852719126, 4505539.821178445)
(2031, 575205.3273159578, 4505825.970629536)
(2032, 576218.7757281192, 4506257.286829261)
(2033, 577506.0213153942, 4507802.891519825)
(2034, 578394.0622353053, 4510973.5981885465)
(2035, 579104.1270690793, 4512044.156314911)
(2036, 579685.5282836155, 4512422.637399908)
(2037, 579809.5994948115, 4512503.241511893)
(2038, 581478.9974767565, 4512677.180031112)
(2039, 582736.1935192115, 4513253.551024354)
(2040, 583647.6284857183, 4514033.393013293)
(2041, 584004.3488634671, 4514721.771527079)
(2042, 584739.462322721, 4515462.899011144)
(2043, 585391.2175000997, 4515613.055583416)
(2044, 586387.5480313725, 4515584.430214063)
(2045, 587355.8444742351, 4516623.210871653)
(2046, 588787.9043228308, 4516906.7198907705)
(2047, 589474.5055294643, 4517619.334676521)
(2048, 589820.2344754474, 4518459.100183159)
(2049, 590042.1078417582, 4519738.256973538)
(2050, 590070.967722807, 4519903.037342277)
(2051, 591108.5409587154, 4522066.776816501)
(2052, 591315.8325005601, 4523405.652138645)
(2053, 592004.0477941056, 4523405.649341147)
(2054, 592302.3458341217, 4524547.512780506)
(2055, 592125.7697678119, 4525552.878365279)
(2056, 594259.6893841709, 4525659.002119741)
(2057, 595610.7442251757, 4526344.341789836)
(2058, 596249.2057811009, 4526340.323000288)
(2059, 597184.7226225393, 4525747.369584082)
(2060, 598944.1302049322, 4525779.200056244)
(2061, 599475.6929151892, 4525788.903734963)
(2062, 601880.3642324329, 4525329.634268735)
(2063, 603635.5616079504, 4524338.357970046)
(2064, 605854.4953099298, 4524323.665179822)
(2065, 606223.6501098373, 4524503.51502114)
(2066, 606584.9108448898, 4525141.0633487385)
(2067, 606703.225526598, 4526651.507656262)
(2068, 607210.9045114396, 4527019.734407795)
(2069, 557314.2152909327, 4497913.373961428)
(2070, 554150.2177465592, 4497254.9248254355)
(2071, 553719.9184457948, 4497141.685461865)
(2072, 556154.2458681081, 4506683.912961382)
(2073, 555693.174970922, 4504308.132315796)
(2074, 554991.4539819502, 4502780.06050361)
(2075, 554584.95121825, 4500357.820703781)
(2076, 554134.6751363211, 4499204.801975395)
(2077, 554200.4903184288, 4498318.981769494)
(2078, 553919.6252159446, 4497631.347814284)
(2079, 554268.1275214223, 4496570.191138582)
(2080, 556762.236193532, 4497108.761307436)
(2081, 401219.70015202404, 4497840.055554504)
(2082, 402721.1630611533, 4496527.728175284)
(2083, 403426.631627709, 4495282.623852413)
(2084, 403453.45856006234, 4495106.52524005)
(2085, 554433.069509125, 4494569.2378493445)
(2086, 552686.4017099052, 4494546.021788778)
(2087, 552890.9847886397, 4494285.380890288)
(2088, 552602.7367192106, 4494232.054084397)
(2089, 552537.3653188939, 4493986.819636838)
(2090, 551898.1761516746, 4493619.010352007)
(2091, 551290.7867662134, 4493699.947494089)
(2092, 531910.903637764, 4502648.51521445)
(2093, 532740.2724860007, 4501437.61113619)
(2094, 535009.9102928347, 4501402.221162837)
(2095, 535741.0046940119, 4501176.69550276)
(2096, 537826.4346919841, 4498837.23799681)
(2097, 538939.7482374251, 4498258.202724073)
(2098, 540667.0792736955, 4497647.917768202)
(2099, 541955.4776950951, 4496420.2353926925)
(2100, 542079.0191913159, 4496367.982684997)
(2101, 542981.5043958401, 4495987.391243359)
(2102, 544492.1485555415, 4494521.431852623)
(2103, 546500.816159823, 4494237.645262345)
(2104, 548366.2181649596, 4493484.794396396)
(2105, 550302.6970310741, 4493831.748588115)
(2106, 551222.2497909764, 4493243.456000779)
(2107, 552315.9220436148, 4493154.47690668)
(2108, 403715.7664036731, 4493074.507203422)
(2109, 553610.9012510547, 4492473.431169557)
(2110, 554412.0606709559, 4492405.526991099)
(2111, 552117.6239333001, 4492345.505091996)
(2112, 559672.2976144212, 4491522.181046523)
(2113, 462633.7562351529, 4496953.476939764)
(2114, 463316.28704101656, 4497030.1166151455)
(2115, 464629.5735818444, 4497866.400525697)
(2116, 467662.8717195195, 4498195.271940856)
(2117, 469959.44104904047, 4497145.199829153)
(2118, 471244.95132410934, 4497342.92681256)
(2119, 472092.988372355, 4497228.36132102)
(2120, 473312.74441651837, 4497624.833851494)
(2121, 474785.79414202564, 4496666.174618858)
(2122, 475246.97863909125, 4495837.650350347)
(2123, 475493.38018301653, 4495395.596748307)
(2124, 476080.8425430176, 4495032.03797975)
(2125, 477605.63720266934, 4495095.008774317)
(2126, 478755.3730920185, 4493348.78519922)
(2127, 480553.1634381077, 4491803.385906201)
(2128, 480965.6171947952, 4490714.5010342905)
(2129, 482065.7803639843, 4490312.944568481)
(2130, 484415.1879320441, 4489903.286671012)
(2131, 484674.71941122954, 4489845.916179974)
(2132, 485482.3020191704, 4490288.084871966)
(2133, 486194.7393478643, 4489959.388844758)
(2134, 487454.05770228343, 4489824.29590501)
(2135, 488180.9398122252, 4489980.619723234)
(2136, 489333.42766769265, 4490600.4901410155)
(2137, 491393.040977875, 4490652.441468692)
(2138, 492054.52063258825, 4492024.90560785)
(2139, 493964.4074272466, 4493414.075260854)
(2140, 494599.65572929545, 4493436.010124135)
(2141, 495816.30295571417, 4492839.926122334)
(2142, 496506.4093899272, 4492815.039331867)
(2143, 496545.8577429558, 4492842.882327999)
(2144, 498901.98294317274, 4494520.285728284)
(2145, 499582.3903372547, 4494621.894157591)
(2146, 500130.3611484306, 4495476.70912011)
(2147, 501270.7741088719, 4495561.510915841)
(2148, 501380.4487494467, 4495799.074722002)
(2149, 500554.9183891154, 4496958.828564695)
(2150, 500610.3784649309, 4497242.998650383)
(2151, 502091.3004380177, 4497200.420573679)
(2152, 503986.5777815406, 4498105.30882774)
(2153, 504551.17260755465, 4498045.469433758)
(2154, 505295.1989753273, 4496955.585381812)
(2155, 505816.05733248167, 4496816.222288474)
(2156, 505864.92653758376, 4497053.8055462595)
(2157, 505890.6243846682, 4497177.926442723)
(2158, 504917.90577381675, 4499625.158811411)
(2159, 505030.41049503465, 4500167.593686203)
(2160, 246001.40194963897, 4494079.06245947)
(2161, 246426.8826183936, 4494208.296517475)
(2162, 246804.517302733, 4494244.699085429)
(2163, 633131.198128316, 4504206.2054156745)
(2164, 631951.7739414565, 4503610.834918749)
(2165, 630185.1655844314, 4501979.753066119)
(2166, 629208.282731691, 4499312.238280438)
(2167, 625583.404682825, 4496959.409051189)
(2168, 624344.6905352313, 4495443.369509198)
(2169, 623939.406097117, 4495232.858842724)
(2170, 622748.6073358613, 4494613.869677196)
(2171, 621797.7758572918, 4493678.657225693)
(2172, 620857.0868457151, 4491904.643551584)
(2173, 621191.1640382846, 4489791.393851518)
(2174, 666420.8393499393, 4490302.300530655)
(2175, 668089.0395639357, 4492202.639105947)
(2176, 667957.4672574191, 4494000.418970878)
(2177, 670258.0514642012, 4495644.48591176)
(2178, 672138.6446444647, 4496086.795394249)
(2179, 672914.0705062592, 4496627.134708769)
(2180, 673232.4539973277, 4497159.133090522)
(2181, 673191.8135288364, 4498072.5407361)
(2182, 672850.6386286081, 4498887.881326512)
(2183, 672811.897147235, 4499775.8990843985)
(2184, 672481.9094329105, 4500306.832301505)
(2185, 671887.9237511903, 4501261.188426914)
(2186, 671897.0031255169, 4502178.304116438)
(2187, 672727.5287862078, 4504071.705976763)
(2188, 672782.4032734898, 4505068.316741652)
(2189, 672536.5806027104, 4506348.949624032)
(2190, 672932.3110561525, 4507192.440151704)
(2191, 673777.622730933, 4508195.649978873)
(2192, 674134.8311364522, 4508883.700007109)
(2193, 674781.4839427868, 4509465.401507412)
(2194, 678438.3806831364, 4509751.66467264)
(2195, 679495.766378675, 4509834.837564942)
(2196, 681068.7930579841, 4510636.663743575)
(2197, 683792.11344871, 4511395.188481655)
(2198, 685015.466234338, 4511407.85515818)
(2199, 685714.2438690695, 4511255.037949447)
(2200, 686422.4050071482, 4509244.706656281)
(2201, 686245.6246761167, 4507474.882990084)
(2202, 686429.6368731229, 4506699.346147034)
(2203, 686906.8198695321, 4507141.474506491)
(2204, 687454.7132553586, 4508001.889003514)
(2205, 687501.8848448945, 4508075.621005083)
(2206, 688411.6412794362, 4507836.279878017)
(2207, 689636.1944372697, 4507823.81982918)
(2208, 689942.0064792245, 4508177.019477021)
(2209, 689973.8999193404, 4509146.648331486)
(2210, 690321.448992299, 4509273.758891528)
(2211, 690973.8312287064, 4508710.415127771)
(2212, 691424.3986298565, 4508819.456175326)
(2213, 692133.2013655412, 4509940.479004619)
(2214, 693249.194453869, 4512822.018983133)
(2215, 655852.9949419284, 4501618.3268353855)
(2216, 659497.0723846032, 4498499.015862041)
(2217, 660124.6642067991, 4498290.480234978)
(2218, 662288.6074125895, 4495877.506813309)
(2219, 663305.8799578099, 4494169.801112233)
(2220, 664152.5267295572, 4493391.957110971)
(2221, 664526.900659075, 4492706.609491081)
(2222, 665300.148106654, 4491286.636789881)
(2223, 590787.7869078447, 4488737.005350332)
(2224, 591793.165662434, 4489997.731735156)
(2225, 593083.0409801806, 4491161.455240922)
(2226, 595271.3072417721, 4492595.1935949605)
(2227, 595898.2004158937, 4494117.256671925)
(2228, 596732.7164233858, 4494891.223037305)
(2229, 597021.6099651945, 4496159.212489652)
(2230, 596941.5030879241, 4496560.52096062)
(2231, 594442.4732342438, 4497954.825406862)
(2232, 594093.6496555286, 4498494.642602969)
(2233, 593752.0327964568, 4499023.574630287)
(2234, 593858.0956294041, 4499311.574508675)
(2235, 595170.9313914547, 4499484.57872725)
(2236, 595810.9886616515, 4499785.900741082)
(2237, 598123.507387725, 4499880.004014616)
(2238, 600020.8798128098, 4500757.408953704)
(2239, 602006.2035450701, 4502532.291014939)
(2240, 603391.0259799751, 4502761.4970711125)
(2241, 604319.7321789517, 4503644.057724828)
(2242, 604802.6611469579, 4504793.570698491)
(2243, 604948.6101054283, 4505141.267377083)
(2244, 605714.3369711151, 4505477.338159861)
